name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Austin, TX",2015-04-13,84.9,64.1,73.6,84.8,64.1,73.7,63.9,75.2,0.076,100,8.33,rain,0,0,23,9.8,191.8,1011,49.6,9.3,192.9,16.8,9,,2015-04-13T07:06:17,2015-04-13T19:57:12,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-14,75.4,60,67,75.4,60,67,55.6,68.3,0,0,0,,0,0,25.3,11.4,340.6,1016.4,57.4,9.9,212.6,18.3,9,,2015-04-14T07:05:09,2015-04-14T19:57:49,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-15,80.1,53.3,66.8,80.5,53.3,66.9,55.6,69.1,0,0,0,,0,0,20.8,11,163.5,1014.9,43.5,9.9,249.1,21.6,9,,2015-04-15T07:04:03,2015-04-15T19:58:27,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-16,79.2,66.4,70.9,79.2,66.4,70.9,65.8,84.5,0.058,100,12.5,rain,0,0,30.9,14.2,152.1,1012.4,78.7,8.3,120.6,10.3,5,,2015-04-16T07:02:56,2015-04-16T19:59:05,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-17,74.5,66,69.1,74.5,66,69.1,65.1,87.6,0.399,100,25,rain,0,0,19.5,8.9,98,1012.7,98.1,9.4,127.3,10.9,6,,2015-04-17T07:01:51,2015-04-17T19:59:42,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,KHYI"
"Austin, TX",2015-04-18,76.5,54.7,68.1,76.5,54.7,68.1,63.9,87.4,0.508,100,12.5,rain,0,0,43.9,10,54.6,1010.4,88.9,8.8,173,15,8,,2015-04-18T07:00:46,2015-04-18T20:00:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-19,88.7,57.1,71.9,87,57.1,71.6,56.1,66.2,0.03,100,12.5,rain,0,0,26.4,12.6,289.5,1008.4,45.7,8.3,253.4,21.8,10,,2015-04-19T06:59:42,2015-04-19T20:00:58,0.03,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-04-20,72.5,54.4,64.3,72.5,54.4,64.3,43.4,47.5,0,0,0,,0,0,32.2,14.3,21.6,1014.8,18,9.9,273.1,23.5,9,,2015-04-20T06:58:38,2015-04-20T20:01:36,0.06,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-21,80.1,51.2,66.4,80.5,51.2,66.4,53.3,64.8,0,0,0,,0,0,22.4,10.4,153.2,1014.4,26.3,9.9,239.8,20.8,9,,2015-04-21T06:57:35,2015-04-21T20:02:15,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-22,78.5,66.6,71.5,78.5,66.6,71.5,65.4,81.6,0,0,0,,0,0,22.8,12.9,152.5,1011.7,92.3,9.5,135.5,11.7,5,,2015-04-22T06:56:33,2015-04-22T20:02:53,0.13,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-23,82.8,67.7,74.3,88.2,67.7,75.3,69.4,85.3,0,0,0,,0,0,16.8,8,143,1011.1,81.8,8,187.8,16.2,7,,2015-04-23T06:55:32,2015-04-23T20:03:31,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-24,83,69.2,76.1,89.1,69.2,77.2,71.9,87.3,0.635,100,29.17,rain,0,0,34.6,11.7,156.9,1008.5,85.3,7.3,116.2,10,6,,2015-04-24T06:54:31,2015-04-24T20:04:10,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-25,91.7,69.2,79.4,88.4,69.2,78.6,62.8,65.3,0.043,100,12.5,rain,0,0,28.6,9.2,253.4,1006.4,24.5,7.9,311.1,26.9,10,,2015-04-25T06:53:32,2015-04-25T20:04:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-26,84.5,69.8,76,88.5,69.8,77.3,68.8,79.6,0.032,100,8.33,rain,0,0,26.5,18,159.2,1003.5,78.2,8.4,236.9,20.6,9,,2015-04-26T06:52:33,2015-04-26T20:05:27,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-04-27,84.3,62.4,72.3,83.3,62.4,72.3,61.2,71.5,0.522,100,12.5,rain,0,0,37.4,18.3,347.5,1004.1,50.4,9.3,268.4,23.4,9,,2015-04-27T06:51:35,2015-04-27T20:06:06,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72253912979,KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,72254753942"
"Austin, TX",2015-04-28,67.5,55.5,60.6,67.5,55.5,60.6,52.1,73.7,0,0,0,,0,0,27.9,15.1,344.7,1014.6,85.8,9.9,116.7,10.1,5,,2015-04-28T06:50:38,2015-04-28T20:06:45,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-29,75.6,49.1,62.2,75.6,46.8,62.2,45.6,59.2,0,0,0,,0,0,22.4,10,336.8,1017.6,7.3,9.9,323.6,27.9,10,,2015-04-29T06:49:42,2015-04-29T20:07:24,0.36,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-04-30,81.1,49.3,66,80,49.3,65.9,48.6,57.8,0,0,0,,0,0,13,5.8,177.8,1015.4,2.2,9.8,331.1,28.6,10,,2015-04-30T06:48:47,2015-04-30T20:08:03,0.39,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-01,82.6,53.6,69.2,81.2,53.6,69,52.6,59.3,0,0,0,,0,0,18.6,6.9,145.5,1016.5,8.8,9.9,274,23.6,10,,2015-05-01T06:47:53,2015-05-01T20:08:42,0.42,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-02,81.5,56.2,70,80.8,56.2,70,53.6,58.5,0,0,0,,0,0,21.3,11.5,162,1016.8,13.5,9.8,306.4,26.5,9,,2015-05-02T06:47:00,2015-05-02T20:09:21,0.45,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-05-03,82.8,55.7,70.7,82.6,55.7,70.6,58.1,67.4,0,0,0,,0,0,25.9,12.2,169.9,1015.3,24.4,9.7,283.9,24.5,9,,2015-05-03T06:46:08,2015-05-03T20:10:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-04,82.9,64.4,73.5,84.4,64.4,73.8,62.7,71.4,0,0,0,,0,0,23.5,15.6,139.2,1016,69,9.3,247.2,21.4,7,,2015-05-04T06:45:17,2015-05-04T20:10:40,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-05,81.4,66.1,72.5,83.2,66.1,72.8,64.9,78.7,2.852,100,20.83,rain,0,0,25.7,15.5,142,1013.9,84.5,8.8,147.2,12.7,7,,2015-05-05T06:44:27,2015-05-05T20:11:19,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-06,86.7,70.4,76.4,91.4,70.4,77.4,69.4,80.6,0.51,100,16.67,rain,0,0,27.7,12.1,163.6,1012,74.4,8.8,210.9,18.1,8,,2015-05-06T06:43:38,2015-05-06T20:11:59,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-07,81.2,72.8,76.1,85.2,72.8,76.9,70.4,82.8,0.014,100,4.17,rain,0,0,26,15.8,152.3,1010.8,97.4,9.5,203.7,17.6,7,,2015-05-07T06:42:50,2015-05-07T20:12:38,0.63,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-08,79.4,73.7,75.6,79.4,73.7,75.6,72.2,89.2,0.259,100,20.83,rain,0,0,32.4,11.4,151.9,1010.9,97.9,6.3,137.6,12,6,,2015-05-08T06:42:04,2015-05-08T20:13:17,0.66,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,KHYI"
"Austin, TX",2015-05-09,84.9,72.4,77.7,90,72.4,79.1,71,81,0.014,100,4.17,rain,0,0,29.6,15.2,153.2,1009.1,91.2,7.8,205.2,17.9,7,,2015-05-09T06:41:18,2015-05-09T20:13:56,0.7,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-10,86.6,75.6,79.8,90.8,75.6,81.5,70.7,74.8,0,0,0,,0,0,27.1,14.9,159.7,1008.7,82.5,8.8,207.9,17.8,7,,2015-05-10T06:40:34,2015-05-10T20:14:36,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-11,78.4,68.8,72.9,78.4,68.8,72.9,67.7,84.3,0.402,100,29.17,rain,0,0,24.8,10.8,43.9,1014.4,86,8,126.3,11,5,,2015-05-11T06:39:51,2015-05-11T20:15:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-12,68.7,65.2,67.1,68.7,65.2,67.1,65.2,93.7,0.264,100,37.5,rain,0,0,25.5,11.6,32.1,1019.9,99,8.2,76.2,6.6,4,,2015-05-12T06:39:09,2015-05-12T20:15:54,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-13,69.9,63.9,66.8,69.9,63.9,66.8,65.9,96.9,1.244,100,45.83,rain,0,0,31.1,9.7,136.1,1018,88.3,6,41.2,3.5,2,,2015-05-13T06:38:29,2015-05-13T20:16:33,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-05-14,84.8,66.7,75.1,91.6,66.7,76.3,70.7,87.4,0.065,100,8.33,rain,0,0,29.9,12.2,154.9,1016.1,83.8,7.2,197.4,17,8,,2015-05-14T06:37:49,2015-05-14T20:17:11,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-15,75.9,68.2,71.7,75.9,68.2,71.7,68.4,89.6,0.331,100,33.33,rain,0,0,25.1,8.4,165.3,1013.3,70,8.6,104.1,8.9,3,,2015-05-15T06:37:11,2015-05-15T20:17:50,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-16,86,66.6,75.8,92.5,66.6,77.8,69.7,82.6,0,0,0,,0,0,27.6,15.4,162.1,1010.3,85.4,9.2,209.3,18.1,7,,2015-05-16T06:36:34,2015-05-16T20:18:29,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-17,83.5,66.4,74.3,88.6,66.4,74.9,69.2,85.2,2.413,100,33.33,rain,0,0,34.6,19.4,166.6,1013.1,80.7,7.6,130.3,11.2,6,,2015-05-17T06:35:59,2015-05-17T20:19:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-18,87.1,72.6,78.5,95.3,72.6,80.6,72.4,82.5,0.015,100,8.33,rain,0,0,19.5,9.2,120.8,1016.5,78.8,8.9,190.7,16.5,6,,2015-05-18T06:35:25,2015-05-18T20:19:45,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-19,87.1,73.2,78.5,93.1,73.2,80.4,72.1,81.6,0.095,100,4.17,rain,0,0,26.9,14.1,147.3,1014.4,69.4,8.5,215,18.5,9,,2015-05-19T06:34:52,2015-05-19T20:20:23,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,KHYI"
"Austin, TX",2015-05-20,88.5,72.7,78.9,94.7,72.7,81,72.1,81.1,0.239,100,12.5,rain,0,0,22.4,10.2,154.1,1013.1,75,8.7,231.7,20.1,8,,2015-05-20T06:34:20,2015-05-20T20:21:00,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-21,75.8,62.9,67.5,75.8,62.9,67.5,63.1,86,0.03,100,8.33,rain,0,0,29.5,14.1,13.9,1018.2,93.6,9.8,95.2,8.1,4,,2015-05-21T06:33:50,2015-05-21T20:21:38,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72253912979,KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,KHYI"
"Austin, TX",2015-05-22,77.2,62.1,69.3,77.2,62.1,69.3,66.9,92.1,0.021,100,16.67,rain,0,0,22.8,8.3,95,1018.3,99.9,6.1,134.9,11.6,6,,2015-05-22T06:33:21,2015-05-22T20:22:15,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72253912979,KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,72254753942"
"Austin, TX",2015-05-23,84.9,64.7,74.3,90.2,64.7,75.2,71.2,90.7,1.146,100,45.83,rain,0,0,66.3,17.2,146.2,1016.1,90.7,7,152.5,13,7,,2015-05-23T06:32:54,2015-05-23T20:22:51,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72253912979,KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,KHYI,72254753942"
"Austin, TX",2015-05-24,80.3,62.7,71.2,83.3,62.7,71.5,67.2,88,0.52,100,29.17,rain,0,0,28.2,15.3,167.1,1013.1,86.9,9.2,141.5,12.1,6,,2015-05-24T06:32:28,2015-05-24T20:23:27,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,KHYI"
"Austin, TX",2015-05-25,80.3,67.1,72.5,84.5,67.1,72.7,70,92.1,4.219,100,25,rain,0,0,32.7,15.6,166.1,1011.2,85.6,8.8,97.4,8.6,5,,2015-05-25T06:32:03,2015-05-25T20:24:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-05-26,88.2,65.4,75.6,96.5,65.4,78.2,70.2,85.1,0,0,0,,0,0,22.4,11.7,158.4,1013.8,73.4,7.9,198.3,17.1,8,,2015-05-26T06:31:40,2015-05-26T20:24:39,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-27,84.4,66.8,75.8,92,66.8,77.1,71,85.3,0.047,100,20.83,rain,0,0,25.3,11,125.6,1016.1,73.5,9.4,247.5,21.3,9,,2015-05-27T06:31:18,2015-05-27T20:25:14,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-05-28,86.3,73.8,78.3,93.6,73.8,80.5,72.7,83.7,0.119,100,16.67,rain,0,0,25.5,12.5,152.2,1015.2,78.9,9,212.8,18.4,9,,2015-05-28T06:30:58,2015-05-28T20:25:48,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-05-29,88.5,64.8,75.8,93.3,64.8,77,67,76.4,0.812,100,33.33,rain,0,0,33.6,11.7,200.7,1013.5,41.8,9.2,232,20,7,,2015-05-29T06:30:39,2015-05-29T20:26:22,0.37,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KATT,72064800230,KAUS,KEDC,72254013904,72254413958,72054200166,72254753942"
"Austin, TX",2015-05-30,85.6,70.8,75.5,89.2,70.8,76.2,68.7,80.7,0.025,100,16.67,rain,0,0,19.9,6.5,347.1,1015.7,52.3,9.8,217,18.7,8,,2015-05-30T06:30:22,2015-05-30T20:26:55,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-05-31,84.7,67.2,74.5,85.6,67.2,74.8,64.7,73.6,0,0,0,,0,0,20.1,8.4,20.7,1017.5,42.4,9.9,220,19,6,,2015-05-31T06:30:05,2015-05-31T20:27:28,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-01,86.8,64,75.7,88.6,64,76.5,65,71.8,0,0,0,,0,0,21.9,6,119.6,1016.8,18.8,9.7,301.8,26.2,10,,2015-06-01T06:29:51,2015-06-01T20:28:00,0.47,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-02,87.7,67.2,78.1,90.3,67.2,79.1,66.2,69.2,0,0,0,,0,0,17.2,7.5,174.7,1014.7,16.7,9.9,315.2,27.2,10,,2015-06-02T06:29:38,2015-06-02T20:28:32,0.5,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-03,88.6,66.9,78.2,91.2,66.9,79.1,66.2,68.9,0,0,0,,0,0,18.3,8.4,172.8,1012.4,22.8,9.9,320.2,27.7,10,,2015-06-03T06:29:26,2015-06-03T20:29:02,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-06-04,88.2,67.9,78.5,89.6,67.9,79.3,66.1,68.1,0,0,0,,0,0,20.8,8.6,151.2,1013.8,19.7,9.8,318.8,27.5,10,,2015-06-04T06:29:15,2015-06-04T20:29:32,0.57,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-05,88.6,67.7,78.8,92,67.7,80.2,67.8,71.4,0,0,0,,0,0,15.7,8.6,140.4,1015.4,31.6,9.8,288.2,25.1,10,,2015-06-05T06:29:06,2015-06-05T20:30:02,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-06,89.1,69,79.7,92.5,69,81,67.6,69.1,0,0,0,,0,0,15.4,7.1,139.3,1014.8,18,9.8,308.6,26.8,9,,2015-06-06T06:28:59,2015-06-06T20:30:30,0.64,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-07,89.5,68.7,80,91.6,68.7,81.2,66.9,67,0,0,0,,0,0,17.2,8.9,179.4,1013.6,19.2,9.9,325.4,28.2,10,,2015-06-07T06:28:53,2015-06-07T20:30:58,0.68,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-08,91.8,70.6,81.6,94.3,70.6,83.1,67.8,65.9,0,0,0,,0,0,14.8,6.7,198.6,1013.9,15.2,9.9,326.4,28.1,10,,2015-06-08T06:28:48,2015-06-08T20:31:25,0.72,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-09,93.3,72.6,83,94.5,72.6,84.5,67.1,62,0,0,0,,0,0,16.3,6.5,199.2,1012.3,9.9,9.9,324.4,28.1,10,,2015-06-09T06:28:44,2015-06-09T20:31:51,0.75,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-06-10,92.3,72.4,82.7,97.5,72.4,84.9,67.8,62.5,0,0,0,,0,0,19,8.6,177.9,1010,13,9.9,314.4,27,10,,2015-06-10T06:28:42,2015-06-10T20:32:16,0.79,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-11,91.9,72.6,82.4,97.1,72.6,85.1,70.3,68.9,0,0,0,,0,0,24.2,12.6,178.9,1008.8,34.6,9.9,287.7,24.8,9,,2015-06-11T06:28:42,2015-06-11T20:32:40,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-06-12,91.3,76,82.4,98.3,76,85.8,72.4,73.3,0.011,100,8.33,rain,0,0,26.4,12.9,150.4,1009.1,64.6,9.9,262.4,22.4,8,,2015-06-12T06:28:42,2015-06-12T20:33:03,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-13,92.8,74.4,82,99.7,74.4,85.1,72.2,74.2,0,0,0,,0,0,29.8,13.5,140.9,1009.9,56.3,9.8,249.5,21.6,8,,2015-06-13T06:28:44,2015-06-13T20:33:26,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-14,83.7,71.8,76.7,90.7,71.8,77.6,73.5,90.1,1.058,100,41.67,rain,0,0,26.8,15,137.9,1011.3,77.9,9.2,195.8,17,7,,2015-06-14T06:28:48,2015-06-14T20:33:47,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-15,88,73.5,79.4,96.8,73.5,81.9,73,82.5,0.193,100,33.33,rain,0,0,21.7,12.8,90.2,1012.6,66.9,9.3,243.6,20.8,8,,2015-06-15T06:28:53,2015-06-15T20:34:07,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-16,81.7,74,76.4,87,74,76.8,73,89.4,0.809,100,50,rain,0,0,27.5,15.7,37,1011.7,90.8,8.9,148.5,12.9,6,,2015-06-16T06:28:59,2015-06-16T20:34:26,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-06-17,85.4,72.3,77.3,92.6,72.3,79.3,73.2,88,2.401,100,45.83,rain,0,0,25.3,12.5,199.8,1010.2,83.4,8.9,205.9,17.7,6,,2015-06-17T06:29:06,2015-06-17T20:34:44,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KRYW,72064800230,KAUS,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-06-18,88.6,72.9,78.8,98.2,72.9,81.5,73,83.5,0,0,0,,0,0,23.9,9.2,186.2,1013.8,60.6,9.6,223,19,8,,2015-06-18T06:29:14,2015-06-18T20:35:01,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-19,82.8,72.6,77.2,89.7,72.6,79,73.5,88.8,0.883,100,25,rain,0,0,27.7,5.7,235.6,1015.9,65.5,8.8,138.8,12,5,,2015-06-19T06:29:24,2015-06-19T20:35:16,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-20,83,72.2,76.8,90.8,72.2,78.8,73.8,90.6,0.032,100,16.67,rain,0,0,22.1,7.9,173.4,1015.9,67.2,9,111.5,9.6,4,,2015-06-20T06:29:35,2015-06-20T20:35:31,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-06-21,85.1,71.7,77.6,94.2,71.7,80.2,74.3,90,0.89,100,50,rain,0,0,29.9,12.4,152.5,1016.3,77.8,8.4,181.6,15.7,6,,2015-06-21T06:29:47,2015-06-21T20:35:44,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KRYW,72064800230,KAUS,KEDC,72254013904,72254413958,72054200166"
"Austin, TX",2015-06-22,87.1,71.7,79.6,96.5,71.7,83.4,74.1,84.2,0,0,0,,0,0,25.5,8.9,154.1,1017.5,65.7,9.4,205.2,17.7,9,,2015-06-22T06:30:01,2015-06-22T20:35:56,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2015-06-23,90.8,74.6,81.2,98.9,74.6,84.5,73.6,79.4,0.003,100,4.17,rain,0,0,23,8.7,137.7,1018.9,66.8,9.7,250.6,21.6,8,,2015-06-23T06:30:15,2015-06-23T20:36:06,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
